security,strike,expiry,option_type,settlement_price,last_price,bid,ask,mid_price,volume,open_interest,implied_vol,delta,gamma,theta,vega
BBG01LVRYN55 Equity,175.0,2026-06-18,CALL,,36.5,36.4,36.75,36.575,319.0,5856,47.91203,0.671105,0.009569,-0.052182,0.541387
BBG01LVRYN64 Equity,175.0,2026-06-18,PUT,,19.35,18.05,18.65,18.35,254.0,5451,45.54366,-0.333989,0.010159,-0.053956,0.541953
BBG01LVRYPB3 Equity,176.0,2026-06-18,CALL,,35.25,35.85,36.15,36.0,40.0,925,47.79201,0.665271,0.009634,-0.052623,0.544982
BBG01LVRYPC2 Equity,176.0,2026-06-18,PUT,,15.05,18.55,19.1,18.825000000000003,5.0,1765,45.55716,-0.339092,0.010468,-0.053092,0.545359
BBG01LVRYQJ3 Equity,177.0,2026-06-18,CALL,,34.5,35.3,35.65,35.474999999999994,68.0,3653,47.75222,0.660119,0.009721,-0.052851,0.548379
BBG01LVRYQK1 Equity,177.0,2026-06-18,PUT,,22.57,19.4,19.55,19.475,40.0,878,45.87711,-0.345897,0.010323,-0.05458,0.546796
BBG01LVRYCY7 Equity,168.0,2026-06-18,CALL,,39.75,40.4,40.75,40.575,39.0,913,48.43359,0.708151,0.008973,-0.049594,0.513757
BBG01LVRYCZ6 Equity,168.0,2026-06-18,PUT,,16.1,15.3,15.8,15.55,4.0,816,46.22017,-0.294632,0.009462,-0.05178,0.513603
BBG01LVRYF43 Equity,169.0,2026-06-18,CALL,,39.2,38.75,40.15,39.45,8.0,696,47.32076,0.696918,0.009072,-0.050645,0.519536
BBG01LVRYF52 Equity,169.0,2026-06-18,PUT,,16.1,16.0,16.2,16.1,4.0,558,46.46146,-0.299808,0.009557,-0.052165,0.517838
BBG01LVRYG96 Equity,170.0,2026-06-18,CALL,,38.27,39.2,39.5,39.35,1087.0,14265,48.17813,0.698109,0.009171,-0.050228,0.521982
BBG01LVRYGB3 Equity,170.0,2026-06-18,PUT,,16.6,16.1,16.55,16.325000000000003,149.0,17852,46.06426,-0.305506,0.009674,-0.05242,0.522152
BBG01LVRYHG6 Equity,171.0,2026-06-18,CALL,,38.0,38.6,39.4,39.0,19.0,3026,48.53512,0.69266,0.00926,-0.050619,0.526081
BBG01LVRYHH5 Equity,171.0,2026-06-18,PUT,,17.23,16.45,17.0,16.725,1.0,1048,45.99336,-0.311594,0.009755,-0.052878,0.526505
BBG01LVRYJN4 Equity,172.0,2026-06-18,CALL,,37.45,38.1,38.4,38.25,29.0,1141,48.12156,0.687188,0.009319,-0.051162,0.530141
BBG01LVRYJP2 Equity,172.0,2026-06-18,PUT,,17.7,16.85,17.4,17.125,19.0,1619,45.80821,-0.317318,0.009875,-0.05307,0.530582
BBG01N1YSNJ1 Equity,210.0,2026-06-18,CALL,,20.75,20.6,20.8,20.700000000000003,810.0,28188,45.78978,0.477175,0.010981,-0.056905,0.596086
BBG01N1YSNK9 Equity,210.0,2026-06-18,PUT,,38.02,37.3,38.3,37.8,35.0,779,44.79456,-0.54981,0.011952,-0.056451,0.583166
BBG01N1YSPP9 Equity,212.0,2026-06-18,CALL,,19.37,19.9,20.7,20.299999999999997,32.0,1592,46.21014,0.466449,0.01098,-0.056754,0.594951
BBG01N1YSPQ8 Equity,212.0,2026-06-18,PUT,,37.75,38.55,39.0,38.775,1.0,261,44.17407,-0.556819,0.012077,-0.056113,0.584365
BBG01N31Y594 Equity,213.0,2026-06-18,CALL,,19.05,19.55,19.75,19.65,6.0,783,45.65249,0.461069,0.01098,-0.056647,0.594219
BBG01N31Y5B1 Equity,213.0,2026-06-18,PUT,,38.0,39.2,40.3,39.75,5.0,125,44.67987,-0.562553,0.012087,-0.055951,0.583018
BBG01N31Y6H3 Equity,214.0,2026-06-18,CALL,,18.8,19.25,19.4,19.325,10.0,732,45.63451,0.455866,0.010948,-0.056665,0.593222
BBG01N31Y6J1 Equity,214.0,2026-06-18,PUT,,44.1,39.85,40.95,40.400000000000006,19.0,421,44.62431,-0.559408,0.011585,-0.058174,0.584169
BBG01N31Y7N4 Equity,215.0,2026-06-18,CALL,,18.86,18.9,19.75,19.325,274.0,3207,46.15458,0.450625,0.010959,-0.05648,0.592485
BBG01N31Y7P2 Equity,215.0,2026-06-18,PUT,,41.4,40.5,41.6,41.05,1.0,519,44.56005,-0.581377,0.01201,-0.055354,0.573447
BBG01LX4L9S4 Equity,188.0,2026-06-18,CALL,,29.66,28.8,29.95,29.375,587.0,1835,46.14953,0.593157,0.010365,-0.056018,0.577275
BBG01LX4L9T3 Equity,188.0,2026-06-18,PUT,,25.3,24.65,24.8,24.725,20.0,1065,45.2233,-0.410474,0.011132,-0.056788,0.579107
BBG01LX4LBY2 Equity,189.0,2026-06-18,CALL,,29.4,29.3,29.5,29.4,53.0,1268,46.94895,0.593495,0.010431,-0.055967,0.580592
BBG01LX4LC07 Equity,189.0,2026-06-18,PUT,,25.78,25.15,25.35,25.25,16.0,659,45.18647,-0.41672,0.011177,-0.056997,0.580929
BBG01LX4LD41 Equity,190.0,2026-06-18,CALL,,28.7,28.85,29.0,28.925,715.0,30440,46.87693,0.587945,0.010472,-0.056168,0.582497
BBG01LX4LD50 Equity,190.0,2026-06-18,PUT,,25.9,25.65,25.85,25.75,290.0,8987,45.09526,-0.42321,0.011245,-0.057078,0.582306
BBG01LX4LF91 Equity,191.0,2026-06-18,CALL,,27.45,28.4,28.55,28.475,46.0,720,46.84039,0.582477,0.010517,-0.056323,0.584324
BBG01LX4LFB8 Equity,191.0,2026-06-18,PUT,,25.5,26.2,26.4,26.299999999999997,87.0,338,45.08157,-0.429715,0.011378,-0.056857,0.583672
BBG01LX4LGH0 Equity,192.0,2026-06-18,CALL,,28.0,27.9,28.1,28.0,30.0,1971,46.74905,0.576694,0.010573,-0.056401,0.585996
BBG01LX4LGJ8 Equity,192.0,2026-06-18,PUT,,24.8,26.7,26.9,26.799999999999997,10.0,427,44.9727,-0.436055,0.011455,-0.056855,0.585205
BBG01LVRYRP4 Equity,178.0,2026-06-18,CALL,,34.3,34.75,35.1,34.925,63.0,1070,47.66073,0.654641,0.009799,-0.053138,0.551703
BBG01LVRYRQ3 Equity,178.0,2026-06-18,PUT,,19.95,19.85,20.0,19.925,55.0,771,45.82057,-0.351967,0.010407,-0.054854,0.552519
BBG01LVRYSV5 Equity,179.0,2026-06-18,CALL,,33.32,34.25,34.55,34.4,99.0,2346,47.60313,0.648818,0.009847,-0.05359,0.554925
BBG01LVRYSW4 Equity,179.0,2026-06-18,PUT,,21.05,20.3,20.45,20.375,107.0,585,45.75353,-0.357873,0.010491,-0.055099,0.555752
BBG01LX4L0D9 Equity,180.0,2026-06-18,CALL,,33.45,33.7,34.0,33.85,1409.0,25502,47.49106,0.643621,0.009936,-0.053744,0.55802
BBG01LX4L0F7 Equity,180.0,2026-06-18,PUT,,20.9,20.75,20.9,20.825,773.0,10355,45.67621,-0.363627,0.010576,-0.055316,0.558839
BBG01LX4L1L8 Equity,181.0,2026-06-18,CALL,,33.15,33.2,33.45,33.325,154.0,739,47.4128,0.638224,0.010001,-0.054028,0.56101
BBG01LX4L1M7 Equity,181.0,2026-06-18,PUT,,21.75,21.2,21.4,21.299999999999997,15.0,1131,45.63319,-0.369211,0.010641,-0.05561,0.561741
BBG01LX4L2R0 Equity,182.0,2026-06-18,CALL,,32.15,32.7,33.0,32.85,54.0,2419,47.41564,0.632563,0.010055,-0.054355,0.563869
BBG01LX4L2S9 Equity,182.0,2026-06-18,PUT,,22.15,21.7,21.85,21.775,16.0,365,45.57977,-0.374756,0.010728,-0.055774,0.56448
BBG01LX4L3X1 Equity,183.0,2026-06-18,CALL,,31.6,32.15,32.5,32.325,101.0,1462,47.32018,0.626615,0.01012,-0.05462,0.566588
BBG01LX4L3Y0 Equity,183.0,2026-06-18,PUT,,22.94,22.15,22.35,22.25,53.0,878,45.5161,-0.381088,0.010792,-0.056032,0.567092
BBG01LX4L539 Equity,184.0,2026-06-18,CALL,,31.15,31.7,32.0,31.85,258.0,1983,47.30351,0.621464,0.010175,-0.054869,0.569251
BBG01LX4L548 Equity,184.0,2026-06-18,PUT,,23.72,22.65,22.8,22.725,16.0,884,45.44386,-0.387325,0.010879,-0.05616,0.569747
BBG01LX4L682 Equity,185.0,2026-06-18,CALL,,31.11,31.2,31.5,31.35,630.0,9599,47.23342,0.615632,0.010224,-0.055159,0.571718
BBG01LX4L691 Equity,185.0,2026-06-18,PUT,,23.65,23.15,23.3,23.225,64.0,1551,45.40229,-0.393391,0.010946,-0.056357,0.572205
BBG01LX4L7F2 Equity,186.0,2026-06-18,CALL,,29.65,30.7,31.0,30.85,163.0,1400,47.15419,0.610375,0.010298,-0.05527,0.57419
BBG01LX4L7G1 Equity,186.0,2026-06-18,PUT,,24.25,23.65,23.8,23.725,7.0,780,45.3536,-0.39931,0.011013,-0.056531,0.574515
BBG01LX4L8M2 Equity,187.0,2026-06-18,CALL,,29.51,30.25,30.45,30.35,124.0,1352,47.06757,0.604655,0.01033,-0.055593,0.5764
BBG01LX4L8N1 Equity,187.0,2026-06-18,PUT,,27.49,24.15,24.3,24.225,26.0,898,45.29185,-0.405129,0.011083,-0.056674,0.576683
BBG01LX4LHN1 Equity,193.0,2026-06-18,CALL,,26.85,27.45,27.65,27.549999999999997,12.0,1035,46.69316,0.571105,0.010614,-0.056532,0.587555
BBG01LX4LHP9 Equity,193.0,2026-06-18,PUT,,30.8,27.25,27.45,27.35,3.0,372,44.94118,-0.441264,0.01141,-0.057356,0.586341
BBG01LX4LJT1 Equity,194.0,2026-06-18,CALL,,26.5,27.0,27.2,27.1,30.0,4707,46.63001,0.565502,0.010655,-0.05664,0.588998
BBG01LX4LJV8 Equity,194.0,2026-06-18,PUT,,27.85,27.8,28.0,27.9,3.0,504,44.89671,-0.446915,0.01146,-0.057426,0.587596
BBG01N1YSK07 Equity,195.0,2026-06-18,CALL,,25.95,26.6,26.75,26.675,220.0,6591,46.59748,0.560142,0.010681,-0.056799,0.590349
BBG01N1YSK16 Equity,195.0,2026-06-18,PUT,,30.71,28.35,28.55,28.450000000000003,5.0,1807,44.84431,-0.452762,0.011509,-0.057478,0.588625
BBG01N1YSL50 Equity,200.0,2026-06-18,CALL,,24.55,24.45,24.65,24.549999999999997,4557.0,49478,46.31403,0.532091,0.010839,-0.057105,0.595131
BBG01N1YSL69 Equity,200.0,2026-06-18,PUT,,32.29,31.2,31.4,31.299999999999997,24.0,2787,44.60997,-0.483226,0.011704,-0.057596,0.591263
BBG01N1YSMB1 Equity,205.0,2026-06-18,CALL,,22.01,22.5,22.65,22.575,155.0,4074,46.06938,0.504742,0.010926,-0.057206,0.597105
BBG01N1YSMC0 Equity,205.0,2026-06-18,PUT,,34.45,34.15,34.85,34.5,60.0,528,44.72241,-0.510723,0.01163,-0.058351,0.59155
BBG01N6TT8P2 Equity,240.0,2026-06-18,CALL,,11.95,11.95,12.1,12.024999999999999,1001.0,10044,44.5566,0.327572,0.010225,-0.050842,0.540387
BBG01N6TT8Q1 Equity,240.0,2026-06-18,PUT,,60.95,58.6,58.95,58.775000000000006,827.0,848,42.78217,-0.708748,0.011453,-0.049322,0.501719
BBG01N7JWHT5 Equity,245.0,2026-06-18,CALL,,10.66,10.9,11.05,10.975000000000001,103.0,4365,44.45577,0.305983,0.009949,-0.049366,0.524818
BBG01N7JWHV2 Equity,245.0,2026-06-18,PUT,,67.17,62.6,64.0,63.3,4.0,232,43.74933,-0.715571,0.010837,-0.050896,0.496196
BBG01N7JWJZ4 Equity,250.0,2026-06-18,CALL,,10.0,9.9,10.05,9.975000000000001,1768.0,28728,44.29487,0.285011,0.009667,-0.047656,0.50798
BBG01N7JWK09 Equity,250.0,2026-06-18,PUT,,72.4,66.55,67.05,66.8,17.0,555,42.37498,-0.756481,0.010986,-0.045768,0.455215
BBG01NBCCYX5 Equity,255.0,2026-06-18,CALL,,8.42,9.05,9.15,9.100000000000001,36.0,6027,44.22727,0.266101,0.009359,-0.046077,0.491307
BBG01NBCCYY4 Equity,255.0,2026-06-18,PUT,,73.85,69.95,72.4,71.17500000000001,40.0,273,42.69141,-0.755797,0.010334,-0.048096,0.455933
BBG01NBVX6X1 Equity,260.0,2026-06-18,CALL,,8.2,8.2,8.65,8.425,466.0,2918,44.43432,0.246999,0.009034,-0.044212,0.472539
BBG01NBVX6Y0 Equity,260.0,2026-06-18,PUT,,75.0,75.1,76.7,75.9,40.0,115,43.70594,-0.809057,0.010611,-0.040451,0.390994
BBG01NBVX830 Equity,265.0,2026-06-18,CALL,,7.5,7.5,7.65,7.575,14.0,3870,44.1384,0.230164,0.008683,-0.042603,0.454485
BBG01NBVX849 Equity,265.0,2026-06-18,PUT,,74.95,79.45,81.15,80.30000000000001,30.0,75,43.82431,-0.831427,0.010319,-0.038363,0.360065
BBG01NDV1SD8 Equity,270.0,2026-06-18,CALL,,6.55,6.8,6.95,6.875,62.0,2263,44.02503,0.213261,0.008325,-0.040737,0.434833
BBG01NDV1SF6 Equity,270.0,2026-06-18,PUT,,72.87,82.9,85.6,84.25,2.0,10,42.48492,-0.88673,0.010396,-0.031312,0.266749
BBG01NG88HR8 Equity,275.0,2026-06-18,CALL,,5.97,6.2,6.35,6.275,244.0,2238,44.01366,0.198246,0.007991,-0.038982,0.416778
BBG01NG88HS7 Equity,275.0,2026-06-18,PUT,,77.7,88.4,90.15,89.275,30.0,97,44.01951,-0.868095,0.009687,-0.034777,0.300625
BBG01NG88JX7 Equity,280.0,2026-06-18,CALL,,5.7,5.7,5.8,5.75,51.0,11669,44.06253,0.184969,0.007643,-0.03747,0.399505
BBG01NG88JY6 Equity,280.0,2026-06-18,PUT,,76.55,92.95,94.75,93.85,20.0,132,44.12316,-0.890121,0.009622,-0.032347,0.262812
BBG01QQKHD01 Equity,290.0,2026-06-18,CALL,,4.6,4.7,4.9,4.800000000000001,108.0,3245,44.08321,0.158393,0.00694,-0.033882,0.361745
BBG01QQKHPS4 Equity,290.0,2026-06-18,PUT,,85.5,102.3,104.25,103.275,5.0,43,45.11734,-0.925804,0.009252,-0.029582,0.189016
BBG01N31YNK2 Equity,226.0,2026-06-18,CALL,,15.29,15.5,16.3,15.9,7.0,672,45.63507,0.393858,0.010761,-0.054576,0.575686
BBG01N31YNL1 Equity,226.0,2026-06-18,PUT,,35.85,48.1,49.3,48.7,5.0,46,44.17456,-0.638261,0.012013,-0.05299,0.552244
BBG01N31YPT8 Equity,227.0,2026-06-18,CALL,,12.75,15.2,16.0,15.6,3.0,449,45.56478,0.388788,0.010746,-0.054288,0.573711
BBG01N31YPV5 Equity,227.0,2026-06-18,PUT,,45.2,48.85,50.05,49.45,40.0,62,44.18542,-0.643477,0.011981,-0.052779,0.549265
BBG01N31YQZ9 Equity,228.0,2026-06-18,CALL,,14.55,14.95,15.55,15.25,12.0,1400,45.39883,0.384157,0.010712,-0.054112,0.571792
BBG01N31YR05 Equity,228.0,2026-06-18,PUT,,47.04,49.55,50.8,50.175,4.0,19,44.14382,-0.649232,0.011974,-0.052414,0.545971
BBG01N6TT6C0 Equity,230.0,2026-06-18,CALL,,14.4,14.4,14.55,14.475000000000001,815.0,10210,44.91069,0.374129,0.010635,-0.053643,0.566916
BBG01N6TT6D9 Equity,230.0,2026-06-18,PUT,,52.42,51.0,51.35,51.175,2.0,442,43.20802,-0.655523,0.011782,-0.05267,0.542462
BBG01N6TT7J1 Equity,235.0,2026-06-18,CALL,,12.45,13.15,13.7,13.425,362.0,10525,45.13203,0.350766,0.010449,-0.052361,0.554863
BBG01N6TT7K9 Equity,235.0,2026-06-18,PUT,,54.45,54.75,56.05,55.4,7.0,95,43.90984,-0.686839,0.011774,-0.050185,0.519486
BBG01N31YGP2 Equity,221.0,2026-06-18,CALL,,15.45,16.95,17.15,17.049999999999997,2.0,1537,45.28728,0.419067,0.010893,-0.055501,0.584735
BBG01N31YGQ1 Equity,221.0,2026-06-18,PUT,,50.55,44.6,45.75,45.175,19.0,167,44.3862,-0.597793,0.011546,-0.057036,0.572054
BBG01N31YHW2 Equity,222.0,2026-06-18,CALL,,16.2,16.65,16.85,16.75,17.0,1144,45.25031,0.413969,0.010872,-0.055326,0.583127
BBG01N31YHX1 Equity,222.0,2026-06-18,PUT,,34.4,45.3,45.55,45.425,158.0,231,43.55391,-0.613966,0.012057,-0.054177,0.56522
BBG01N31YK19 Equity,223.0,2026-06-18,CALL,,15.15,16.35,17.1,16.725,23.0,660,45.67846,0.408863,0.010851,-0.055132,0.581415
BBG01N31YK28 Equity,223.0,2026-06-18,PUT,,34.95,46.0,47.15,46.575,117.0,140,44.31465,-0.620243,0.01205,-0.053875,0.562317
BBG01N31YL62 Equity,224.0,2026-06-18,CALL,,15.55,16.05,16.25,16.15,1.0,1147,45.15329,0.403745,0.010829,-0.054919,0.5796
BBG01N31YL71 Equity,224.0,2026-06-18,PUT,,49.2,46.7,46.95,46.825,3.0,305,43.45956,-0.623487,0.011919,-0.054213,0.560264
BBG01N31YMD2 Equity,225.0,2026-06-18,CALL,,15.5,15.8,15.95,15.875,166.0,5793,45.13879,0.399126,0.010795,-0.054795,0.577955
BBG01N31YMF0 Equity,225.0,2026-06-18,PUT,,50.35,46.85,48.6,47.725,1.0,161,43.7502,-0.61889,0.011485,-0.056219,0.562973
BBG01N31Y8V3 Equity,216.0,2026-06-18,CALL,,18.2,18.55,19.45,19.0,183.0,1020,46.12101,0.445209,0.010958,-0.056312,0.591424
BBG01N31Y8W2 Equity,216.0,2026-06-18,PUT,,45.5,41.2,42.3,41.75,25.0,450,44.57324,-0.570185,0.011584,-0.057898,0.581394
BBG01N31YB00 Equity,217.0,2026-06-18,CALL,,16.85,18.25,18.4,18.325,89.0,911,45.48748,0.440152,0.010938,-0.056234,0.590333
BBG01N31YB19 Equity,217.0,2026-06-18,PUT,,34.15,41.85,42.95,42.400000000000006,1.0,174,44.49378,-0.586269,0.012098,-0.055217,0.57609
BBG01N31YC53 Equity,218.0,2026-06-18,CALL,,16.6,17.9,18.1,18.0,19.0,798,45.43778,0.434708,0.010936,-0.056024,0.589049
BBG01N31YC62 Equity,218.0,2026-06-18,PUT,,41.25,42.55,42.8,42.675,8.0,285,43.75159,-0.591994,0.012083,-0.055064,0.574047
BBG01N31YDC3 Equity,219.0,2026-06-18,CALL,,16.9,17.6,18.45,18.025,11.0,638,45.9767,0.429638,0.010916,-0.055907,0.587753
BBG01N31YDD2 Equity,219.0,2026-06-18,PUT,,32.65,43.2,43.45,43.325,47.0,127,43.6476,-0.598095,0.012094,-0.054772,0.571837
BBG01N31YFJ1 Equity,220.0,2026-06-18,CALL,,17.34,17.25,17.45,17.35,674.0,19859,45.31691,0.424157,0.010914,-0.055657,0.586241
BBG01N31YFK9 Equity,220.0,2026-06-18,PUT,,48.9,43.9,45.0,44.45,26.0,893,44.37101,-0.593019,0.011576,-0.057116,0.573961
BBG01Q2YVNM5 Equity,75.0,2026-09-18,CALL,,137.77,116.35,118.35,117.35,12.0,104,64.82494,0.95909,0.001292,-0.005878,0.156108
BBG01Q2YXNH9 Equity,75.0,2026-09-18,PUT,,1.11,0.84,1.11,0.9750000000000001,67.0,1208,57.25843,-0.023709,0.001024,-0.008646,0.098169
BBG01Q2YW9X3 Equity,80.0,2026-09-18,CALL,,111.4,111.8,116.45,114.125,16.0,282,71.17546,0.97552,0.001107,0.002105,0.102143
BBG01Q2YXT40 Equity,80.0,2026-09-18,PUT,,1.3,1.26,1.32,1.29,15.0,2549,56.74856,-0.027847,0.001195,-0.009814,0.11364
BBG01Q2YVYB3 Equity,85.0,2026-09-18,CALL,,109.5,107.85,110.4,109.125,1.0,319,66.11696,0.957664,0.001553,-0.004694,0.161812
BBG01Q2YXY76 Equity,85.0,2026-09-18,PUT,,1.65,1.23,1.88,1.555,173.0,4991,55.39332,-0.035663,0.001519,-0.011372,0.136349
BBG01Q2YWQ74 Equity,90.0,2026-09-18,CALL,,116.52,102.1,105.7,103.9,2.0,761,60.19653,0.934154,0.001968,-0.013939,0.22781
BBG01Q2YXH00 Equity,90.0,2026-09-18,PUT,,1.9,1.83,1.93,1.88,35.0,6134,54.24168,-0.040249,0.001691,-0.012756,0.154004
BBG01Q2YX5V2 Equity,95.0,2026-09-18,CALL,,112.79,99.0,101.35,100.175,10.0,654,61.89579,0.926189,0.002214,-0.015798,0.24874
BBG01Q2YZ693 Equity,95.0,2026-09-18,PUT,,2.29,2.21,2.29,2.25,94.0,13273,53.12675,-0.048085,0.002007,-0.014245,0.176796
BBG01Q2YVW63 Equity,50.0,2026-09-18,CALL,,133.0,138.6,143.0,140.8,3.0,158,80.37534,1.0,0.0,0.0,0.0
BBG01Q2YXV72 Equity,50.0,2026-09-18,PUT,,0.42,0.15,0.43,0.29,5.0,1076,65.67635,-0.008375,0.000354,-0.004177,0.040089
BBG01Q2YWQV7 Equity,55.0,2026-09-18,CALL,,129.13,133.85,138.25,136.05,1.0,58,76.2778,1.0,0.0,0.0,0.0
BBG01Q2YXHM6 Equity,55.0,2026-09-18,PUT,,0.4,0.45,0.52,0.485,1.0,745,66.10745,-0.009363,0.000411,-0.004415,0.044711
BBG01Q2YW3J2 Equity,60.0,2026-09-18,CALL,,152.8,129.15,133.55,131.35000000000002,7.0,76,73.04057,0.963034,0.000931,-0.00747,0.143738
BBG01Q2YXZL7 Equity,60.0,2026-09-18,PUT,,0.55,0.31,0.63,0.47,11.0,857,61.45906,-0.011383,0.000503,-0.005136,0.053653
BBG01Q2YWYG7 Equity,65.0,2026-09-18,CALL,,124.93,124.45,128.5,126.475,1.0,187,68.08474,0.974563,0.000884,0.000748,0.106714
BBG01Q2YXMH1 Equity,65.0,2026-09-18,PUT,,0.72,0.05,0.76,0.405,37.0,594,56.19279,-0.015711,0.000693,-0.006264,0.068311
BBG01Q2YVM56 Equity,70.0,2026-09-18,CALL,,117.87,121.1,123.0,122.05,4.0,289,67.80718,0.984195,0.000729,0.005383,0.070454
BBG01Q2YY9F1 Equity,70.0,2026-09-18,PUT,,0.97,0.55,0.92,0.7350000000000001,11.0,1901,58.01316,-0.019012,0.000818,-0.007577,0.082598
BBG01Q2YTT27 Equity,25.0,2026-09-18,CALL,,179.43,162.4,166.75,164.575,220.0,795,109.374,0.984196,0.000277,-0.000369,0.070451
BBG01Q2YXKN8 Equity,25.0,2026-09-18,PUT,,0.09,,0.41,,20.0,1175,104.1876,-0.001711,7.1e-05,-0.001187,0.009401
BBG01Q2YVWT8 Equity,30.0,2026-09-18,CALL,,173.25,157.6,162.0,159.8,2.0,72,100.6775,0.981534,0.000348,-0.001479,0.080489
BBG01Q2YXVV5 Equity,30.0,2026-09-18,PUT,,0.13,0.1,0.45,0.275,9.0,315,89.3823,-0.002537,0.000106,-0.001613,0.01344
BBG01Q2YV0Y2 Equity,35.0,2026-09-18,CALL,,175.1,152.75,157.25,155.0,1.0,21,94.04797,0.978662,0.000426,-0.002688,0.090979
BBG01Q2YXRX2 Equity,35.0,2026-09-18,PUT,,0.15,0.1,0.21,0.155,440.0,484,76.01587,-0.002865,0.000124,-0.001828,0.015917
BBG01Q2YVQG5 Equity,40.0,2026-09-18,CALL,,166.1,148.1,152.5,150.3,20.0,283,89.7347,0.975813,0.000509,-0.003703,0.101116
BBG01Q2YXQB8 Equity,40.0,2026-09-18,PUT,,0.23,0.22,0.28,0.25,23.0,554,74.6541,-0.004746,0.000204,-0.002575,0.023601
BBG01Q2YWXV2 Equity,45.0,2026-09-18,CALL,,,143.25,147.75,145.5,0.0,48,83.99603,1.0,0.0,0.0,0.0
BBG01Q2YXLW6 Equity,45.0,2026-09-18,PUT,,0.32,0.3,0.36,0.32999999999999996,44.0,863,71.94305,-0.006243,0.000264,-0.003374,0.031175
BBG01RMTPS66 Equity,300.0,2026-06-18,CALL,,4.0,3.95,5.0,4.475,804.0,12789,45.49606,0.136949,0.006277,-0.030859,0.328147
BBG01RMTPVN0 Equity,300.0,2026-06-18,PUT,,113.1,111.8,113.8,112.8,5.0,71,45.77127,-0.935032,0.008234,-0.029806,0.170022
BBG01Q2YTLQ8 Equity,5.0,2026-09-18,CALL,,196.98,181.6,185.95,183.77499999999998,60.0,1130,196.9003,0.996852,3.1e-05,0.009234,0.016998
BBG01Q2YXMW4 Equity,5.0,2026-09-18,PUT,,0.01,,0.32,,2.0,1455,191.8042,-0.000135,5e-06,-0.000172,0.000912
BBG01Q2YWC48 Equity,10.0,2026-09-18,CALL,,190.45,176.75,181.15,178.95,2.0,19,154.4782,0.992796,9e-05,0.004579,0.035551
BBG01Q2YY523 Equity,10.0,2026-09-18,PUT,,0.01,,0.34,,1.0,1057,150.902,-0.000167,7e-06,-0.000159,0.001227
BBG01Q2YWS25 Equity,15.0,2026-09-18,CALL,,,171.95,176.35,174.14999999999998,0.0,51,133.4127,1.0,0.0,0.0,0.0
BBG01Q2YYSL2 Equity,15.0,2026-09-18,PUT,,0.03,,0.35,,20.0,498,128.7273,-0.000532,2.2e-05,-0.000463,0.003246
BBG01Q2YW446 Equity,20.0,2026-09-18,CALL,,183.51,167.25,171.55,169.4,10.0,60,120.1674,0.986905,0.000211,0.000927,0.059929
BBG01Q2YY060 Equity,20.0,2026-09-18,PUT,,0.05,0.06,0.08,0.07,14.0,144,92.27737,-0.001041,4.2e-05,-0.000845,0.006202
BBG01Q2YWX79 Equity,100.0,2026-09-18,CALL,,92.6,94.6,96.7,95.65,6.0,2475,59.54065,0.937864,0.002356,-0.009315,0.217763
BBG01Q2YXL83 Equity,100.0,2026-09-18,PUT,,2.75,2.36,2.73,2.545,37.0,9490,51.4198,-0.056467,0.002311,-0.016015,0.201698
BBG01Q2YWHV7 Equity,105.0,2026-09-18,CALL,,89.05,87.5,91.15,89.325,5.0,1394,49.71962,0.921176,0.002793,-0.0136,0.258975
BBG01Q2YYKR3 Equity,105.0,2026-09-18,PUT,,3.34,3.15,3.3,3.2249999999999996,105.0,7613,51.37178,-0.066823,0.002671,-0.018072,0.230215
BBG01Q2YX4M5 Equity,110.0,2026-09-18,CALL,,85.21,86.3,86.9,86.6,12.0,1471,54.88814,0.915312,0.003058,-0.014485,0.276075
BBG01Q2YYFG6 Equity,110.0,2026-09-18,PUT,,3.94,3.75,3.9,3.825,85.0,7297,50.5889,-0.077956,0.003056,-0.020012,0.25908
BBG01Q2YVMS1 Equity,115.0,2026-09-18,CALL,,78.2,82.2,82.75,82.475,1.0,2510,53.88202,0.902915,0.003435,-0.016932,0.305524
BBG01Q2YYB11 Equity,115.0,2026-09-18,PUT,,4.9,3.0,4.6,3.8,53.0,4741,47.31482,-0.090382,0.003466,-0.022066,0.289509
BBG01Q2YX409 Equity,120.0,2026-09-18,CALL,,78.45,76.65,80.0,78.325,15.0,3078,52.63074,0.902893,0.003832,-0.014897,0.305532
BBG01Q2YYDV4 Equity,120.0,2026-09-18,PUT,,5.4,5.3,5.4,5.35,118.0,12582,49.38852,-0.104574,0.003908,-0.024193,0.321787
BBG01Q2YTHV1 Equity,125.0,2026-09-18,CALL,,67.7,74.25,74.65,74.45,3.0,4238,52.00176,0.875032,0.004238,-0.02176,0.366148
BBG01Q2YXGD8 Equity,125.0,2026-09-18,PUT,,6.42,4.7,6.3,5.5,14.0,8316,46.65174,-0.119754,0.00436,-0.026331,0.354435
BBG01Q2YX579 Equity,130.0,2026-09-18,CALL,,69.56,70.45,71.0,70.725,43.0,4331,51.52854,0.859098,0.004656,-0.024256,0.397664
BBG01Q2YYG29 Equity,130.0,2026-09-18,PUT,,7.45,7.2,7.35,7.275,46.0,26860,48.3308,-0.136456,0.004822,-0.028577,0.388129
BBG01Q2YWH74 Equity,135.0,2026-09-18,CALL,,61.85,65.25,68.65,66.95,8.0,2493,50.71248,0.852025,0.005239,-0.023183,0.410984
